,order_id,date
2891,3573,2016-03-01 00:00:00
2892,3574,2016-03-01 00:00:00
2893,3575,2016-01-03 21:10:58
2894,3576,2016-01-03 22:00:46
2895,3577,2016-03-01 00:00:00
2896,3578,2016-03-01 00:00:00
2897,3580,2016-03-02 00:00:00
2898,3581,2016-03-02 00:00:00
2899,3582,2016-03-02 00:00:00
2900,3583,2016-03-02 00:00:00
2901,3584,2016-02-03 12:30:47
2902,3585,2016-03-02 00:00:00
2903,3586,2016-03-02 00:00:00
2904,3587,2016-03-02 00:00:00
2905,3588,2016-03-02 00:00:00
2906,3589,2016-03-02 00:00:00
2907,3590,2016-03-02 00:00:00
2908,3591,2016-02-03 13:07:22
2909,3592,2016-03-02 00:00:00
2910,3594,2016-02-03 13:22:54
2911,3595,2016-03-02 00:00:00
2912,3596,2016-02-03 13:37:06
2913,3597,2016-03-02 00:00:00
2914,3598,2016-03-02 00:00:00
2915,3599,2016-03-02 00:00:00
2916,3600,2016-03-02 00:00:00
2917,3601,2016-03-02 00:00:00
2918,3602,2016-02-03 14:43:05
2919,3604,2016-03-02 00:00:00
2920,3605,2016-03-02 00:00:00
2921,3606,2016-03-02 00:00:00
2922,3607,2016-02-03 15:43:31
2923,3608,2016-03-02 00:00:00
2924,3609,2016-03-02 00:00:00
2925,3611,2016-02-03 16:28:50
2926,3613,2016-03-02 00:00:00
2927,3614,2016-03-02 00:00:00
2928,3615,2016-03-02 00:00:00
2929,3617,2016-02-03 17:31:32
2930,3618,2016-02-03 17:33:55
2931,3620,2016-03-02 00:00:00
2932,3621,2016-03-02 00:00:00
2933,3622,2016-03-02 00:00:00
2934,3623,2016-03-02 00:00:00
2935,3624,2016-02-03 18:25:01
2936,3625,2016-03-02 00:00:00
2937,3626,2016-03-02 00:00:00
2938,3628,2016-02-03 19:01:00
2939,3629,2016-03-02 00:00:00
2940,3630,2016-03-02 00:00:00
2941,3633,2016-02-03 21:03:49
2942,3636,2016-03-02 00:00:00
2943,3637,2016-03-02 00:00:00
2944,3638,2016-03-03 00:00:00
2945,3639,2016-03-03 11:31:41
2946,3640,2016-03-03 11:50:41
2947,3641,2016-03-03 00:00:00
2948,3642,2016-03-03 00:00:00
2949,3644,2016-03-03 00:00:00
2950,3645,2016-03-03 00:00:00
2951,3646,2016-03-03 00:00:00
2952,3647,2016-03-03 00:00:00
2953,3648,2016-03-03 00:00:00
2954,3649,2016-03-03 13:07:20
2955,3650,2016-03-03 13:13:33
2956,3652,2016-03-03 00:00:00
2957,3654,2016-03-03 00:00:00
2958,3655,2016-03-03 00:00:00
2959,3656,2016-03-03 00:00:00
2960,3657,2016-03-03 00:00:00
2961,3658,2016-03-03 00:00:00
2962,3659,2016-03-03 00:00:00
2963,3660,2016-03-03 14:08:53
2964,3661,2016-03-03 00:00:00
2965,3662,2016-03-03 15:34:25
2966,3664,2016-03-03 00:00:00
2967,3665,2016-03-03 00:00:00
2968,3666,2016-03-03 00:00:00
2969,3667,2016-03-03 00:00:00
2970,3668,2016-03-03 00:00:00
2971,3669,2016-03-03 00:00:00
2972,3670,2016-03-03 17:27:05
2973,3672,2016-03-03 00:00:00
2974,3673,2016-03-03 00:00:00
2975,3674,2016-03-03 00:00:00
2976,3675,2016-03-03 00:00:00
2977,3676,2016-03-03 18:29:01
2978,3678,2016-03-03 00:00:00
2979,3679,2016-03-03 18:45:59
2980,3681,2016-03-03 00:00:00
2981,3683,2016-03-03 00:00:00
2982,3684,2016-03-03 19:59:11
2983,3685,2016-03-03 00:00:00
2984,3686,2016-03-03 00:00:00
2985,3687,2016-03-03 00:00:00
2986,3688,2016-03-03 00:00:00
2987,3689,2016-03-03 00:00:00
2988,3690,2016-03-03 00:00:00
2989,3693,2016-03-04 00:00:00
2990,3694,2016-04-03 11:38:17
2991,3695,2016-03-04 00:00:00
2992,3697,2016-03-04 00:00:00
2993,3698,2016-03-04 00:00:00
2994,3700,2016-04-03 12:32:19
2995,3701,2016-03-04 00:00:00
2996,3702,2016-04-03 12:53:29
2997,3703,2016-03-04 00:00:00
2998,3704,2016-03-04 00:00:00
2999,3705,2016-03-04 00:00:00
3000,3707,2016-03-04 00:00:00
3001,3708,2016-03-04 00:00:00
3002,3709,2016-03-04 00:00:00
3003,3710,2016-04-03 13:48:40
3004,3711,2016-03-04 00:00:00
3005,3712,2016-04-03 14:15:54
3006,3713,2016-04-03 14:45:20
3007,3714,2016-04-03 14:47:48
3008,3716,2016-03-04 00:00:00
3009,3717,2016-03-04 00:00:00
3010,3718,2016-03-04 00:00:00
3011,3719,2016-03-04 00:00:00
3012,3721,2016-03-04 00:00:00
3013,3722,2016-04-03 16:21:46
3014,3723,2016-03-04 00:00:00
3015,3724,2016-03-04 00:00:00
3016,3728,2016-04-03 17:30:38
3017,3729,2016-03-04 00:00:00
3018,3733,2016-03-04 00:00:00
3019,3734,2016-03-04 00:00:00
3020,3735,2016-03-04 00:00:00
3021,3736,2016-03-04 00:00:00
3022,3738,2016-03-04 00:00:00
3023,3739,2016-03-04 00:00:00
3024,3740,2016-03-04 00:00:00
3025,3741,2016-03-04 00:00:00
3026,3743,2016-03-04 00:00:00
3027,3745,2016-03-04 00:00:00
3028,3746,2016-03-04 00:00:00
3029,3747,2016-03-04 00:00:00
3030,3749,2016-03-04 00:00:00
3031,3750,2016-03-05 00:00:00
3032,3751,2016-03-05 00:00:00
3033,3752,2016-03-05 00:00:00
3034,3753,2016-03-05 00:00:00
3035,3755,2016-03-05 00:00:00
3036,3756,2016-03-05 00:00:00
3037,3757,2016-03-05 00:00:00
3038,3758,2016-03-05 00:00:00
3039,3760,2016-03-05 00:00:00
3040,3762,2016-03-05 00:00:00
3041,3763,2016-03-05 00:00:00
3042,3765,2016-05-03 13:21:27
3043,3767,2016-03-05 00:00:00
3044,3768,2016-03-05 00:00:00
3045,3769,2016-03-05 00:00:00
3046,3771,2016-03-05 00:00:00
3047,3772,2016-03-05 00:00:00
3048,3773,2016-03-05 00:00:00
3049,3777,2016-03-05 00:00:00
3050,3778,2016-05-03 14:21:03
3051,3780,2016-03-05 00:00:00
3052,3781,2016-05-03 15:25:06
3053,3782,2016-03-05 00:00:00
3054,3783,2016-03-05 00:00:00
3055,3784,2016-03-05 00:00:00
3056,3785,2016-03-05 00:00:00
3057,3787,2016-03-05 00:00:00
3058,3788,2016-03-05 00:00:00
3059,3789,2016-03-05 00:00:00
3060,3790,2016-03-05 00:00:00
3061,3791,2016-05-03 16:26:30
3062,3792,2016-03-05 00:00:00
3063,3793,2016-03-05 00:00:00
3064,3794,2016-03-05 00:00:00
3065,3796,2016-03-05 00:00:00
3066,3797,2016-05-03 17:23:32
3067,3798,2016-03-05 00:00:00
3068,3799,2016-03-05 00:00:00
3069,3801,2016-03-05 00:00:00
3070,3803,2016-03-05 00:00:00
3071,3804,2016-05-03 18:13:03
3072,3805,2016-03-05 00:00:00
3073,3806,2016-03-05 00:00:00
3074,3807,2016-03-05 00:00:00
3075,3808,2016-03-05 00:00:00
3076,3809,2016-03-05 00:00:00
3077,3810,2016-03-05 00:00:00
3078,3811,2016-05-03 19:33:05
3079,3812,2016-03-05 00:00:00
3080,3814,2016-03-06 00:00:00
3081,3815,2016-03-06 00:00:00
3082,3817,2016-03-06 00:00:00
3083,3818,2016-03-06 00:00:00
3084,3820,2016-03-06 00:00:00
3085,3823,2016-03-06 00:00:00
3086,3824,2016-03-06 00:00:00
3087,3825,2016-03-06 00:00:00
3088,3827,2016-03-06 00:00:00
3089,3828,2016-03-06 00:00:00
3090,3829,2016-03-06 00:00:00
3091,3830,2016-03-06 00:00:00
3092,3831,2016-06-03 13:14:53
3093,3832,2016-03-06 00:00:00
3094,3833,2016-03-06 00:00:00
3095,3834,2016-03-06 00:00:00
3096,3835,2016-03-06 00:00:00
3097,3836,2016-03-06 00:00:00
3098,3837,2016-03-06 00:00:00
3099,3838,2016-03-06 00:00:00
3100,3840,2016-06-03 15:18:05
3101,3841,2016-06-03 15:18:10
3102,3843,2016-03-06 00:00:00
3103,3844,2016-03-06 00:00:00
3104,3845,2016-03-06 00:00:00
3105,3847,2016-06-03 16:47:39
3106,3849,2016-03-06 00:00:00
3107,3850,2016-06-03 17:12:49
3108,3851,2016-03-06 00:00:00
3109,3852,2016-03-06 00:00:00
3110,3854,2016-03-06 00:00:00
3111,3855,2016-03-06 00:00:00
3112,3856,2016-03-06 00:00:00
3113,3857,2016-03-06 00:00:00
3114,3858,2016-03-06 00:00:00
3115,3859,2016-03-06 00:00:00
3116,3860,2016-06-03 18:59:18
3117,3862,2016-03-06 00:00:00
3118,3863,2016-03-06 00:00:00
3119,3864,2016-06-03 19:57:15
3120,3866,2016-03-06 00:00:00
3121,3867,2016-03-06 00:00:00
3122,3868,2016-03-06 00:00:00
3123,3869,2016-03-06 00:00:00
3124,3870,2016-06-03 20:34:43
3125,3871,2016-03-06 00:00:00
3126,3872,2016-03-06 00:00:00
3127,3873,2016-03-06 00:00:00
3128,3874,2016-03-06 00:00:00
3129,3875,2016-03-06 00:00:00
3130,3876,2016-03-06 00:00:00
3131,3877,2016-03-06 00:00:00
3132,3879,2016-03-06 00:00:00
3133,3880,2016-07-03 11:38:08
3134,3881,2016-03-07 00:00:00
3135,3882,2016-03-07 00:00:00
3136,3883,2016-07-03 11:48:30
3137,3884,2016-03-07 00:00:00
3138,3885,2016-03-07 00:00:00
3139,3886,2016-03-07 00:00:00
3140,3887,2016-03-07 00:00:00
3141,3888,2016-03-07 00:00:00
3142,3889,2016-03-07 00:00:00
3143,3890,2016-03-07 00:00:00
3144,3891,2016-03-07 00:00:00
3145,3892,2016-03-07 00:00:00
3146,3893,2016-03-07 00:00:00
3147,3894,2016-03-07 00:00:00
3148,3895,2016-03-07 00:00:00
3149,3896,2016-03-07 00:00:00
3150,3898,2016-03-07 00:00:00
3151,3900,2016-03-07 00:00:00
3152,3901,2016-07-03 16:34:59
3153,3902,2016-07-03 17:01:11
3154,3904,2016-03-07 00:00:00
3155,3906,2016-03-07 00:00:00
3156,3907,2016-03-07 00:00:00
3157,3908,2016-03-07 00:00:00
3158,3909,2016-07-03 18:23:27
3159,3910,2016-03-07 00:00:00
3160,3911,2016-03-07 00:00:00
3161,3912,2016-03-07 00:00:00
3162,3913,2016-07-03 18:45:53
3163,3914,2016-07-03 19:08:43
3164,3915,2016-03-07 00:00:00
3165,3917,2016-07-03 19:31:49
3166,3918,2016-03-07 00:00:00
3167,3919,2016-03-07 00:00:00
3168,3920,2016-07-03 19:49:06
3169,3922,2016-03-07 00:00:00
3170,3923,2016-03-07 00:00:00
3171,3925,2016-03-07 00:00:00
3172,3926,2016-07-03 20:49:53
3173,3927,2016-03-07 00:00:00
3174,3928,2016-07-03 21:01:55
3175,3929,2016-03-07 00:00:00
3176,3930,2016-03-07 00:00:00
3177,3931,2016-03-07 00:00:00
3178,3932,2016-07-03 21:49:12
3179,3933,2016-03-07 00:00:00
3180,3934,2016-03-07 00:00:00
3181,3935,2016-07-03 22:42:37
3182,3936,2016-03-07 00:00:00
3183,3937,2016-03-07 00:00:00
3184,3939,2016-03-08 00:00:00
3185,3940,2016-03-08 00:00:00
3186,3941,2016-03-08 00:00:00
3187,3944,2016-08-03 12:58:48
3188,3945,2016-03-08 00:00:00
3189,3951,2016-03-08 00:00:00
3190,3952,2016-03-08 00:00:00
3191,3953,2016-08-03 14:35:06
3192,3954,2016-03-08 00:00:00
3193,3955,2016-08-03 14:46:52
3194,3957,2016-03-08 00:00:00
3195,3958,2016-03-08 00:00:00
3196,3959,2016-03-08 00:00:00
3197,3961,2016-03-08 00:00:00
3198,3962,2016-03-08 00:00:00
3199,3963,2016-03-08 00:00:00
3200,3964,2016-03-08 00:00:00
3201,3965,2016-08-03 16:26:39
3202,3966,2016-03-08 00:00:00
3203,3967,2016-03-08 00:00:00
3204,3968,2016-03-08 00:00:00
3205,3969,2016-03-08 00:00:00
3206,3970,2016-03-08 00:00:00
3207,3972,2016-03-08 00:00:00
3208,3973,2016-03-08 00:00:00
3209,3974,2016-03-08 00:00:00
3210,3975,2016-03-08 00:00:00
3211,3977,2016-03-08 00:00:00
3212,3978,2016-03-08 00:00:00
3213,3979,2016-03-08 00:00:00
3214,3983,2016-03-08 00:00:00
3215,3985,2016-03-08 00:00:00
3216,3987,2016-03-08 00:00:00
3217,3988,2016-08-03 19:27:14
3218,3989,2016-03-08 00:00:00
3219,3990,2016-03-08 00:00:00
3220,3992,2016-08-03 20:14:02
3221,3993,2016-03-08 00:00:00
3222,3994,2016-03-08 00:00:00
3223,3995,2016-03-08 00:00:00
3224,3996,2016-03-08 00:00:00
3225,3997,2016-03-08 00:00:00
3226,3998,2016-03-08 00:00:00
3227,3999,2016-08-03 21:47:00
3228,4000,2016-03-09 00:00:00
3229,4001,2016-03-09 00:00:00
3230,4002,2016-09-03 11:46:21
3231,4004,2016-09-03 11:53:06
3232,4006,2016-03-09 00:00:00
3233,4007,2016-03-09 00:00:00
3234,4008,2016-03-09 00:00:00
3235,4009,2016-03-09 00:00:00
3236,4010,2016-03-09 00:00:00
3237,4012,2016-03-09 00:00:00
3238,4013,2016-03-09 00:00:00
3239,4014,2016-03-09 00:00:00
3240,4015,2016-03-09 00:00:00
3241,4016,2016-03-09 00:00:00
3242,4017,2016-03-09 00:00:00
3243,4018,2016-03-09 00:00:00
3244,4019,2016-09-03 14:55:28
3245,4020,2016-03-09 00:00:00
3246,4022,2016-03-09 00:00:00
3247,4023,2016-03-09 00:00:00
3248,4025,2016-03-09 00:00:00
3249,4026,2016-03-09 00:00:00
3250,4027,2016-03-09 00:00:00
3251,4028,2016-03-09 00:00:00
3252,4029,2016-09-03 17:08:55
3253,4033,2016-03-09 00:00:00
3254,4034,2016-03-09 00:00:00
3255,4035,2016-09-03 17:54:50
3256,4036,2016-03-09 00:00:00
3257,4037,2016-03-09 00:00:00
3258,4039,2016-03-09 00:00:00
3259,4040,2016-03-09 00:00:00
3260,4041,2016-03-09 00:00:00
3261,4042,2016-03-09 00:00:00
3262,4043,2016-09-03 18:37:57
3263,4044,2016-03-09 00:00:00
3264,4046,2016-09-03 19:19:40
3265,4048,2016-03-09 00:00:00
3266,4049,2016-03-09 00:00:00
3267,4050,2016-03-09 00:00:00
3268,4051,2016-03-09 00:00:00
3269,4052,2016-09-03 20:51:47
3270,4055,2016-03-09 00:00:00
3271,4056,2016-03-10 00:00:00
3272,4057,2016-03-10 00:00:00
3273,4058,2016-03-10 00:00:00
3274,4060,2016-03-10 00:00:00
3275,4061,2016-03-10 00:00:00
3276,4062,2016-03-10 00:00:00
3277,4064,2016-03-10 00:00:00
3278,4065,2016-03-10 00:00:00
3279,4068,2016-03-10 00:00:00
3280,4069,2016-03-10 00:00:00
3281,4070,2016-03-10 00:00:00
3282,4071,2016-03-10 00:00:00
3283,4073,2016-10-03 13:25:22
3284,4074,2016-03-10 00:00:00
3285,4075,2016-03-10 00:00:00
3286,4076,2016-03-10 00:00:00
3287,4077,2016-03-10 00:00:00
3288,4078,2016-10-03 14:06:41
3289,4079,2016-03-10 00:00:00
3290,4080,2016-03-10 00:00:00
3291,4081,2016-03-10 00:00:00
3292,4082,2016-10-03 14:53:14
3293,4083,2016-03-10 00:00:00
3294,4084,2016-03-10 00:00:00
3295,4085,2016-03-10 00:00:00
3296,4086,2016-03-10 00:00:00
3297,4087,2016-03-10 00:00:00
3298,4088,2016-03-10 00:00:00
3299,4089,2016-03-10 00:00:00
3300,4090,2016-03-10 00:00:00
3301,4091,2016-03-10 00:00:00
3302,4092,2016-10-03 16:49:23
3303,4093,2016-03-10 00:00:00
3304,4094,2016-03-10 00:00:00
3305,4095,2016-03-10 00:00:00
3306,4096,2016-03-10 00:00:00
3307,4097,2016-03-10 00:00:00
3308,4098,2016-03-10 00:00:00
3309,4099,2016-03-10 00:00:00
3310,4100,2016-03-10 00:00:00
3311,4101,2016-03-10 00:00:00
3312,4102,2016-03-10 00:00:00
3313,4103,2016-10-03 19:10:04
3314,4104,2016-03-10 00:00:00
3315,4106,2016-03-10 00:00:00
3316,4107,2016-03-10 00:00:00
3317,4108,2016-03-10 00:00:00
3318,4111,2016-03-10 00:00:00
3319,4112,2016-03-10 00:00:00
3320,4113,2016-03-10 00:00:00
3321,4114,2016-03-10 00:00:00
3322,4115,2016-03-11 00:00:00
3323,4116,2016-11-03 12:02:01
3324,4117,2016-03-11 00:00:00
3325,4118,2016-03-11 00:00:00
3326,4119,2016-03-11 00:00:00
3327,4121,2016-03-11 00:00:00
3328,4122,2016-03-11 00:00:00
3329,4123,2016-03-11 00:00:00
3330,4124,2016-03-11 00:00:00
3331,4125,2016-03-11 00:00:00
3332,4126,2016-03-11 00:00:00
3333,4127,2016-03-11 00:00:00
3334,4128,2016-11-03 13:20:46
3335,4129,2016-03-11 00:00:00
3336,4130,2016-03-11 00:00:00
3337,4131,2016-11-03 13:45:13
3338,4132,2016-03-11 00:00:00
3339,4133,2016-03-11 00:00:00
3340,4134,2016-03-11 00:00:00
3341,4135,2016-03-11 00:00:00
3342,4136,2016-03-11 00:00:00
3343,4137,2016-03-11 00:00:00
3344,4138,2016-03-11 00:00:00
3345,4139,2016-03-11 00:00:00
3346,4140,2016-03-11 00:00:00
3347,4141,2016-03-11 00:00:00
3348,4142,2016-03-11 00:00:00
3349,4143,2016-03-11 00:00:00
3350,4145,2016-03-11 00:00:00
3351,4146,2016-03-11 00:00:00
3352,4147,2016-03-11 00:00:00
3353,4148,2016-03-11 00:00:00
3354,4149,2016-03-11 00:00:00
3355,4150,2016-11-03 16:45:38
3356,4151,2016-03-11 00:00:00
3357,4152,2016-11-03 16:51:16
3358,4154,2016-03-11 00:00:00
3359,4155,2016-11-03 17:12:58
3360,4156,2016-03-11 00:00:00
3361,4157,2016-03-11 00:00:00
3362,4159,2016-03-11 00:00:00
3363,4160,2016-03-11 00:00:00
3364,4161,2016-03-11 00:00:00
3365,4162,2016-03-11 00:00:00
3366,4163,2016-03-11 00:00:00
3367,4166,2016-03-11 00:00:00
3368,4168,2016-03-11 00:00:00
3369,4169,2016-03-11 00:00:00
3370,4170,2016-03-11 00:00:00
3371,4171,2016-03-11 00:00:00
3372,4173,2016-03-11 00:00:00
3373,4174,2016-11-03 22:22:00
3374,4175,2016-03-11 00:00:00
3375,4176,2016-03-11 00:00:00
3376,4177,2016-03-12 00:00:00
3377,4178,2016-03-12 00:00:00
3378,4179,2016-03-12 00:00:00
3379,4180,2016-03-12 00:00:00
3380,4183,2016-03-12 00:00:00
3381,4184,2016-03-12 00:00:00
3382,4187,2016-03-12 00:00:00
3383,4188,2016-03-12 00:00:00
3384,4189,2016-03-12 00:00:00
3385,4190,2016-03-12 00:00:00
3386,4191,2016-03-12 00:00:00
3387,4192,2016-03-12 00:00:00
3388,4193,2016-03-12 00:00:00
3389,4194,2016-03-12 00:00:00
3390,4195,2016-03-12 00:00:00
3391,4196,2016-03-12 00:00:00
3392,4197,2016-03-12 00:00:00
3393,4200,2016-03-12 00:00:00
3394,4201,2016-03-12 00:00:00
3395,4202,2016-03-12 00:00:00
3396,4203,2016-03-12 00:00:00
3397,4204,2016-03-12 00:00:00
3398,4206,2016-03-12 00:00:00
3399,4210,2016-03-12 00:00:00
3400,4211,2016-03-12 00:00:00
3401,4213,2016-12-03 18:08:25
3402,4214,2016-03-12 00:00:00
3403,4215,2016-03-12 00:00:00
3404,4216,2016-03-12 00:00:00
3405,4217,2016-03-12 00:00:00
3406,4219,2016-03-12 00:00:00
3407,4220,2016-03-12 00:00:00
3408,4221,2016-03-12 00:00:00
3409,4222,2016-03-12 00:00:00
3410,4225,2016-12-03 20:30:07
3411,4226,2016-03-12 00:00:00
3412,4227,2016-03-12 00:00:00
3413,4228,2016-03-13 00:00:00
3414,4229,2016-03-13 00:00:00
3415,4230,2016-03-13 00:00:00
3416,4231,2016-03-13 00:00:00
3417,4232,2016-03-13 00:00:00
3418,4233,2016-03-13 00:00:00
3419,4234,2016-03-13 00:00:00
3420,4235,2016-03-13 00:00:00
3421,4236,2016-03-13 00:00:00
3422,4237,2016-03-13 00:00:00
3423,4238,2016-03-13 12:57:25
3424,4239,2016-03-13 12:58:26
3425,4240,2016-03-13 00:00:00
3426,4241,2016-03-13 00:00:00
3427,4242,2016-03-13 00:00:00
3428,4243,2016-03-13 13:32:08
3429,4245,2016-03-13 00:00:00
3430,4246,2016-03-13 00:00:00
3431,4247,2016-03-13 14:34:24
3432,4248,2016-03-13 00:00:00
3433,4249,2016-03-13 00:00:00
3434,4251,2016-03-13 00:00:00
3435,4252,2016-03-13 00:00:00
3436,4254,2016-03-13 16:59:32
3437,4255,2016-03-13 00:00:00
3438,4257,2016-03-13 00:00:00
3439,4258,2016-03-13 00:00:00
3440,4259,2016-03-13 00:00:00
3441,4260,2016-03-13 00:00:00
3442,4261,2016-03-13 00:00:00
3443,4262,2016-03-13 00:00:00
3444,4263,2016-03-13 00:00:00
3445,4264,2016-03-13 00:00:00
3446,4265,2016-03-13 00:00:00
3447,4266,2016-03-13 00:00:00
3448,4268,2016-03-13 00:00:00
3449,4269,2016-03-13 00:00:00
3450,4270,2016-03-13 00:00:00
3451,4272,2016-03-13 00:00:00
3452,4273,2016-03-13 00:00:00
3453,4274,2016-03-13 00:00:00
3454,4276,2016-03-13 00:00:00
3455,4279,2016-03-13 00:00:00
3456,4280,2016-03-13 00:00:00
3457,4283,2016-03-13 00:00:00
3458,4284,2016-03-13 00:00:00
3459,4285,2016-03-13 00:00:00
3460,4286,2016-03-13 00:00:00
3461,4287,2016-03-13 00:00:00
3462,4288,2016-03-13 00:00:00
3463,4289,2016-03-13 00:00:00
3464,4291,2016-03-13 20:59:18
3465,4292,2016-03-13 00:00:00
3466,4293,2016-03-13 00:00:00
3467,4294,2016-03-13 00:00:00
3468,4295,2016-03-13 21:31:23
3469,4296,2016-03-13 00:00:00
3470,4298,2016-03-13 00:00:00
3471,4301,2016-03-14 00:00:00
3472,4304,2016-03-14 00:00:00
3473,4305,2016-03-14 00:00:00
3474,4307,2016-03-14 00:00:00
3475,4308,2016-03-14 00:00:00
3476,4309,2016-03-14 00:00:00
3477,4310,2016-03-14 13:47:57
3478,4314,2016-03-14 00:00:00
3479,4315,2016-03-14 00:00:00
3480,4316,2016-03-14 00:00:00
3481,4317,2016-03-14 00:00:00
3482,4318,2016-03-14 00:00:00
3483,4319,2016-03-14 00:00:00
3484,4320,2016-03-14 00:00:00
3485,4321,2016-03-14 00:00:00
3486,4322,2016-03-14 16:34:46
3487,4323,2016-03-14 00:00:00
3488,4324,2016-03-14 00:00:00
3489,4325,2016-03-14 16:44:33
3490,4326,2016-03-14 00:00:00
3491,4327,2016-03-14 00:00:00
3492,4328,2016-03-14 00:00:00
3493,4329,2016-03-14 00:00:00
3494,4330,2016-03-14 00:00:00
3495,4331,2016-03-14 00:00:00
3496,4332,2016-03-14 00:00:00
3497,4333,2016-03-14 18:18:59
3498,4334,2016-03-14 00:00:00
3499,4336,2016-03-14 00:00:00
3500,4337,2016-03-14 00:00:00
3501,4338,2016-03-14 00:00:00
3502,4339,2016-03-14 00:00:00
3503,4340,2016-03-14 18:45:37
3504,4341,2016-03-14 19:05:47
3505,4342,2016-03-14 00:00:00
3506,4343,2016-03-14 00:00:00
3507,4344,2016-03-14 00:00:00
3508,4345,2016-03-14 20:18:21
3509,4346,2016-03-14 00:00:00
3510,4347,2016-03-14 00:00:00
3511,4349,2016-03-14 00:00:00
3512,4350,2016-03-14 21:02:43
3513,4353,2016-03-14 00:00:00
3514,4355,2016-03-15 00:00:00
3515,4360,2016-03-15 00:00:00
3516,4361,2016-03-15 00:00:00
3517,4362,2016-03-15 00:00:00
3518,4363,2016-03-15 00:00:00
3519,4365,2016-03-15 13:55:25
3520,4366,2016-03-15 14:12:24
3521,4367,2016-03-15 00:00:00
3522,4368,2016-03-15 00:00:00
3523,4369,2016-03-15 00:00:00
3524,4370,2016-03-15 00:00:00
3525,4371,2016-03-15 00:00:00
3526,4372,2016-03-15 00:00:00
3527,4374,2016-03-15 00:00:00
3528,4376,2016-03-15 00:00:00
3529,4377,2016-03-15 00:00:00
3530,4379,2016-03-15 00:00:00
3531,4380,2016-03-15 00:00:00
3532,4382,2016-03-15 00:00:00
3533,4383,2016-03-15 00:00:00
3534,4384,2016-03-15 16:57:07
3535,4385,2016-03-15 17:13:38
3536,4386,2016-03-15 00:00:00
3537,4387,2016-03-15 18:01:50
3538,4388,2016-03-15 00:00:00
3539,4389,2016-03-15 00:00:00
3540,4390,2016-03-15 18:28:49
3541,4391,2016-03-15 00:00:00
3542,4392,2016-03-15 00:00:00
3543,4394,2016-03-15 00:00:00
3544,4395,2016-03-15 19:02:12
3545,4398,2016-03-15 00:00:00
3546,4399,2016-03-15 00:00:00
3547,4400,2016-03-15 00:00:00
3548,4402,2016-03-15 00:00:00
3549,4403,2016-03-15 00:00:00
3550,4404,2016-03-16 00:00:00
3551,4405,2016-03-16 00:00:00
3552,4407,2016-03-16 12:10:54
3553,4408,2016-03-16 00:00:00
3554,4410,2016-03-16 00:00:00
3555,4411,2016-03-16 00:00:00
3556,4412,2016-03-16 12:18:01
3557,4413,2016-03-16 00:00:00
3558,4414,2016-03-16 00:00:00
3559,4415,2016-03-16 00:00:00
3560,4416,2016-03-16 00:00:00
3561,4417,2016-03-16 00:00:00
3562,4418,2016-03-16 12:48:27
3563,4422,2016-03-16 00:00:00
3564,4423,2016-03-16 13:25:45
3565,4424,2016-03-16 00:00:00
3566,4425,2016-03-16 00:00:00
3567,4426,2016-03-16 00:00:00
3568,4427,2016-03-16 13:51:45
3569,4429,2016-03-16 00:00:00
3570,4430,2016-03-16 14:47:48
3571,4433,2016-03-16 15:36:28
3572,4434,2016-03-16 00:00:00
3573,4435,2016-03-16 00:00:00
3574,4436,2016-03-16 00:00:00
3575,4438,2016-03-16 00:00:00
3576,4439,2016-03-16 00:00:00
3577,4440,2016-03-16 16:47:41
3578,4441,2016-03-16 16:57:19
3579,4442,2016-03-16 00:00:00
3580,4443,2016-03-16 00:00:00
3581,4444,2016-03-16 00:00:00
3582,4445,2016-03-16 00:00:00
3583,4446,2016-03-16 00:00:00
3584,4447,2016-03-16 00:00:00
3585,4449,2016-03-16 00:00:00
3586,4450,2016-03-16 00:00:00
3587,4451,2016-03-16 00:00:00
3588,4452,2016-03-16 18:25:34
3589,4453,2016-03-16 00:00:00
3590,4454,2016-03-16 00:00:00
3591,4455,2016-03-16 00:00:00
3592,4458,2016-03-16 19:02:27
3593,4459,2016-03-16 19:07:02
3594,4460,2016-03-16 19:08:35
3595,4461,2016-03-16 00:00:00
3596,4463,2016-03-16 19:27:52
3597,4464,2016-03-16 00:00:00
3598,4465,2016-03-16 19:47:28
3599,4466,2016-03-16 00:00:00
3600,4468,2016-03-16 00:00:00
3601,4469,2016-03-16 00:00:00
3602,4472,2016-03-17 00:00:00
3603,4473,2016-03-17 00:00:00
3604,4474,2016-03-17 00:00:00
3605,4475,2016-03-17 00:00:00
3606,4477,2016-03-17 00:00:00
3607,4478,2016-03-17 00:00:00
3608,4479,2016-03-17 00:00:00
3609,4480,2016-03-17 00:00:00
3610,4481,2016-03-17 13:46:18
3611,4482,2016-03-17 00:00:00
3612,4483,2016-03-17 00:00:00
3613,4486,2016-03-17 00:00:00
3614,4487,2016-03-17 00:00:00
3615,4488,2016-03-17 00:00:00
3616,4490,2016-03-17 00:00:00
3617,4493,2016-03-17 00:00:00
3618,4494,2016-03-17 00:00:00
3619,4495,2016-03-17 00:00:00
3620,4497,2016-03-17 00:00:00
3621,4498,2016-03-17 00:00:00
3622,4499,2016-03-17 00:00:00
3623,4500,2016-03-17 00:00:00
3624,4501,2016-03-17 00:00:00
3625,4502,2016-03-17 00:00:00
3626,4503,2016-03-17 00:00:00
